point,gentry_transect,meter,circumference,dbh,stem,family,genus,species,name,code
AZ022,AZGEN022,27,11.6,3.69,2,Rubiaceae,Genipa,americana,Genipa americana,GENIAM
AZ022,AZGEN022,27,11,3.5,3,Rubiaceae,Genipa,americana,Genipa americana,GENIAM
AZ022,AZGEN022,28.1,8.2,2.61,1,Lamiaceae,Aegiphila,deppeana,Aegiphila deppeana,
AZ022,AZGEN022,28.1,17.6,5.6,1,Rubiaceae,Genipa,americana,Genipa americana,GENIAM
AZ022,AZGEN022,29.2,12,3.82,1,Fabaceae,Samanea,saman,Samanea saman,SAMASA
AZ022,AZGEN022,33.6,27,8.59,1,Burseraceae,Bursera,simaruba,Bursera simaruba,BURSSI
AZ022,AZGEN022,35.6,22.6,7.19,1,Rubiaceae,Genipa,americana,Genipa americana,GENIAM
AZ022,AZGEN022,35.6,9.2,2.93,2,Rubiaceae,Genipa,americana,Genipa americana,GENIAM
AZ022,AZGEN022,38.3,10,3.18,1,Lamiaceae,Aegiphila,deppeana,Aegiphila deppeana,
AZ022,AZGEN022,42.8,12.2,3.88,1,Rubiaceae,Calycophyllum,candidissimum,Calycophyllum candidissimum,CAL2CA
AZ022,AZGEN022,42.8,10.1,3.21,2,Rubiaceae,Calycophyllum,candidissimum,Calycophyllum candidissimum,CAL2CA
AZ022,AZGEN022,43.7,8,2.55,1,Asteraceae,Vernonanthura,patens,Vernonanthura patens,VERNPA
AZ022,AZGEN022,45.2,10.2,3.25,1,Rubiaceae,Calycophyllum,candidissimum,Calycophyllum candidissimum,CAL2CA
AZ022,AZGEN022,46.3,8.2,2.61,1,Rubiaceae,Genipa,americana,Genipa americana,GENIAM
AZ022,AZGEN022,48.2,16.8,5.35,1,Anacardiaceae,Astronium,graveolens,Astronium graveolens,AST2GR
AZ022,AZGEN022,49.8,7.8,2.48,1,Malpighiaceae,Byrsonima,crassifolia,Byrsonima crassifolia,BYRSCR
AZ023,AZGEN023,1.3,14.2,4.52,1,Rubiaceae,Rondeletia,hameliifolia,Rondeletia hameliifolia,RONDHA
AZ023,AZGEN023,1.3,12.8,4.07,2,Rubiaceae,Rondeletia,hameliifolia,Rondeletia hameliifolia,RONDHA
AZ023,AZGEN023,1.3,9,2.86,3,Rubiaceae,Rondeletia,hameliifolia,Rondeletia hameliifolia,RONDHA
AZ023,AZGEN023,3.9,20,6.37,1,Burseraceae,Bursera,simaruba,Bursera simaruba,BURSSI
AZ023,AZGEN023,7.4,38,12.1,1,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ023,AZGEN023,13.85,13,4.14,1,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ023,AZGEN023,19.2,13.8,4.39,1,Burseraceae,Bursera,simaruba,Bursera simaruba,BURSSI
AZ023,AZGEN023,24.5,19,6.05,1,Fabaceae,Samanea,saman,Samanea saman,SAMASA
AZ023,AZGEN023,28.5,10,3.18,1,Boraginaceae,Cordia,alliodora,Cordia alliodora,CORDAL
AZ023,AZGEN023,36.1,8.8,2.8,1,Burseraceae,Bursera,simaruba,Bursera simaruba,BURSSI
AZ023,AZGEN023,37.8,10.4,3.31,1,Fabaceae,Pithecellobium,hymenaeifolium,Pithecellobium hymenaeifolium,PIT1HY
AZ023,AZGEN023,37.8,14.6,4.65,2,Fabaceae,Pithecellobium,hymenaeifolium,Pithecellobium hymenaeifolium,PIT1HY
AZ023,AZGEN023,43.3,12.2,3.88,1,Lamiaceae,Aegiphila,deppeana,Aegiphila deppeana,
AZ023,AZGEN023,43.3,12,3.82,1,Rubiaceae,Genipa,americana,Genipa americana,GENIAM
AZ023,AZGEN023,45.54,8.8,2.8,1,Rutaceae,Zanthoxylum,setulosum,Zanthoxylum setulosum,ZANTSE
AZ024,AZGEN024,5.35,10.2,3.25,1,Apocynaceae,Plumeria,rubra,Plumeria rubra,PLUMAC
AZ024,AZGEN024,7.38,17,5.41,1,Rubiaceae,Calycophyllum,candidissimum,Calycophyllum candidissimum,CAL2CA
AZ024,AZGEN024,15.2,14.6,4.65,1,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ024,AZGEN024,17.4,20,6.37,1,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ024,AZGEN024,33.9,18.6,5.92,1,Malpighiaceae,Byrsonima,crassifolia,Byrsonima crassifolia,BYRSCR
AZ024,AZGEN024,33.9,9.8,3.12,2,Malpighiaceae,Byrsonima,crassifolia,Byrsonima crassifolia,BYRSCR
AZ024,AZGEN024,35.2,31,9.87,1,Rutaceae,Zanthoxylum,setulosum,Zanthoxylum setulosum,ZANTSE
AZ024,AZGEN024,36.4,33,10.5,1,Fabaceae,Samanea,saman,Samanea saman,SAMASA
AZ024,AZGEN024,38.4,31.2,9.93,1,Bixaceae,Cochlospermum,vitifolium,Cochlospermum vitifolium,COCHVI
AZ024,AZGEN024,40.8,16.6,5.28,1,Fabaceae,Gliricidia,sepium,Gliricidia sepium,GLIRSE
AZ024,AZGEN024,40.8,11,3.5,2,Fabaceae,Gliricidia,sepium,Gliricidia sepium,GLIRSE
AZ024,AZGEN024,40.8,8.2,2.61,3,Fabaceae,Gliricidia,sepium,Gliricidia sepium,GLIRSE
AZ024,AZGEN024,41.7,10,3.18,1,Fabaceae,Gliricidia,sepium,Gliricidia sepium,GLIRSE
AZ024,AZGEN024,46.9,11.2,3.57,1,Rutaceae,Zanthoxylum,setulosum,Zanthoxylum setulosum,ZANTSE
AZ024,AZGEN024,48.3,24.6,7.83,1,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ025,AZGEN025,12,83.6,26.61,1,Bignoniaceae,Tabebuia,rosea,Tabebuia rosea,TAB1RO
AZ025,AZGEN025,29,12,3.82,1,Fabaceae,Vachellia,collinsii,Vachellia collinsii,ACACCO
AZ025,AZGEN025,29,16.6,5.28,2,Fabaceae,Vachellia,collinsii,Vachellia collinsii,ACACCO
AZ025,AZGEN025,30,14,4.46,1,Myrtaceae,Psidium,guajava,Psidium guajava,PSIDGU
AZ025,AZGEN025,30,9,2.86,2,Myrtaceae,Psidium,guajava,Psidium guajava,PSIDGU
AZ025,AZGEN025,32,230,73.21,1,Malvaceae,Pochota,fendleri,Pochota fendleri,POCHQU
AZ025,AZGEN025,36,295,93.9,1,Anacardiaceae,Spondias,mombin,Spondias mombin,SPONMO
AZ025,AZGEN025,48.5,97,30.88,1,Rubiaceae,Calycophyllum,candidissimum,Calycophyllum candidissimum,CAL2CA
AZ025,AZGEN025,48.5,98,31.19,2,Rubiaceae,Calycophyllum,candidissimum,Calycophyllum candidissimum,CAL2CA
AZ025,AZGEN025,48.5,100,31.83,3,Rubiaceae,Calycophyllum,candidissimum,Calycophyllum candidissimum,CAL2CA
AZ025,AZGEN025,48.5,68,21.65,4,Rubiaceae,Calycophyllum,candidissimum,Calycophyllum candidissimum,CAL2CA
AZ026,AZGEN026,5,21,6.68,1,Sapotaceae,Pouteria,campechiana,Pouteria campechiana,POUTCA
AZ026,AZGEN026,6,18,5.73,1,Apocynaceae,Tabernaemontana,grandiflora,Tabernaemontana grandiflora,STEMGR
AZ026,AZGEN026,6,35,11.14,1,Anacardiaceae,Anacardium,excelsum,Anacardium excelsum,ANACEX
AZ026,AZGEN026,6,11,3.5,2,Anacardiaceae,Anacardium,excelsum,Anacardium excelsum,ANACEX
AZ026,AZGEN026,12,9,2.86,1,Fabaceae,Vachellia,collinsii,Vachellia collinsii,ACACCO
AZ026,AZGEN026,15,20,6.37,1,Fabaceae,Vachellia,collinsii,Vachellia collinsii,ACACCO
AZ026,AZGEN026,15,12,3.82,1,Fabaceae,Vachellia,collinsii,Vachellia collinsii,ACACCO
AZ026,AZGEN026,16,14.5,4.62,1,Fabaceae,Vachellia,collinsii,Vachellia collinsii,ACACCO
AZ026,AZGEN026,18,14,4.46,1,Apocynaceae,Thevetia,ahouai,Thevetia ahouai,THEVAH
AZ026,AZGEN026,21,124,39.47,1,Rutaceae,Zanthoxylum,setulosum,Zanthoxylum setulosum,ZANTSE
AZ026,AZGEN026,23,64,20.37,1,Euphorbiaceae,Hura,crepitans,Hura crepitans,HURACR
AZ026,AZGEN026,30,34,10.82,1,Annonaceae,Annona,purpurea,Annona purpurea,ANNOPU
AZ026,AZGEN026,34,19,6.05,1,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ026,AZGEN026,34,67,21.33,2,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ027,AZGEN027,19.4,85,27.06,1,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ027,AZGEN027,19.4,33.2,10.57,2,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ027,AZGEN027,20,64.4,20.5,1,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ027,AZGEN027,21,66,21.01,1,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ027,AZGEN027,21.5,30.5,9.71,1,Bignoniaceae,Crescentia,cujete,Crescentia cujete,CRESCU
AZ027,AZGEN027,21.5,21,6.68,2,Bignoniaceae,Crescentia,cujete,Crescentia cujete,CRESCU
AZ027,AZGEN027,21.5,50,15.92,3,Bignoniaceae,Crescentia,cujete,Crescentia cujete,CRESCU
AZ027,AZGEN027,21.5,53,16.87,4,Bignoniaceae,Crescentia,cujete,Crescentia cujete,CRESCU
AZ027,AZGEN027,21.5,28,8.91,5,Bignoniaceae,Crescentia,cujete,Crescentia cujete,CRESCU
AZ027,AZGEN027,21.5,19,6.05,6,Bignoniaceae,Crescentia,cujete,Crescentia cujete,CRESCU
AZ030,AZGEN030,21,53,16.87,1,Fabaceae,Andira,inermis,Andira inermis,ANDIIN
AZ030,AZGEN030,21,122,38.83,2,Fabaceae,Andira,inermis,Andira inermis,ANDIIN
AZ030,AZGEN030,21,117,37.24,3,Fabaceae,Andira,inermis,Andira inermis,ANDIIN
AZ030,AZGEN030,21,40,12.73,4,Fabaceae,Andira,inermis,Andira inermis,ANDIIN
AZ030,AZGEN030,21,123,39.15,5,Fabaceae,Andira,inermis,Andira inermis,ANDIIN
AZ030,AZGEN030,36,101,32.15,1,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ030,AZGEN030,36,136,43.29,2,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ030,AZGEN030,36,126,40.11,3,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ030,AZGEN030,36,108,34.38,4,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ030,AZGEN030,36,110,35.01,5,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ030,AZGEN030,40,4,1.27,1,Annonaceae,Annona,purpurea,Annona purpurea,ANNOPU
AZ030,AZGEN030,40,21.5,6.84,2,Annonaceae,Annona,purpurea,Annona purpurea,ANNOPU
AZ030,AZGEN030,40,13,4.14,3,Annonaceae,Annona,purpurea,Annona purpurea,ANNOPU
AZ030,AZGEN030,40,17,5.41,4,Annonaceae,Annona,purpurea,Annona purpurea,ANNOPU
AZ030,AZGEN030,40,12,3.82,5,Annonaceae,Annona,purpurea,Annona purpurea,ANNOPU
AZ030,AZGEN030,40,8,2.55,6,Annonaceae,Annona,purpurea,Annona purpurea,ANNOPU
AZ031,AZGEN031,15.4,55.2,17.57,1,Anacardiaceae,Anacardium,excelsum,Anacardium excelsum,ANACEX
AZ031,AZGEN031,15.4,17,5.41,2,Anacardiaceae,Anacardium,excelsum,Anacardium excelsum,ANACEX
AZ031,AZGEN031,18,13,4.14,1,Polygonaceae,Coccoloba,caracasana,Coccoloba caracasana,COCCCA
AZ031,AZGEN031,19,10,3.18,1,Bignoniaceae,Tabebuia,rosea,Tabebuia rosea,TAB1RO
AZ031,AZGEN031,19,28,8.91,2,Bignoniaceae,Tabebuia,rosea,Tabebuia rosea,TAB1RO
AZ031,AZGEN031,26,56,17.83,1,Euphorbiaceae,Hura,crepitans,Hura crepitans,HURACR
AZ031,AZGEN031,41.5,243,77.35,1,Euphorbiaceae,Hura,crepitans,Hura crepitans,HURACR
AZ031,AZGEN031,50,308,98.04,1,Fabaceae,Pseudalbizzia,adinocephala,Pseudalbizzia adinocephala,ALBIAD
AZ032,AZGEN032,1,22.2,7.07,1,Apocynaceae,Tabernaemontana,grandiflora,Tabernaemontana grandiflora,STEMGR
AZ032,AZGEN032,14,16,5.09,1,Acanthaceae,Trichanthera,gigantea,Trichanthera gigantea,TRI1GI
AZ032,AZGEN032,14,12.4,3.95,2,Acanthaceae,Trichanthera,gigantea,Trichanthera gigantea,TRI1GI
AZ032,AZGEN032,14,48.6,15.47,3,Acanthaceae,Trichanthera,gigantea,Trichanthera gigantea,TRI1GI
AZ032,AZGEN032,14,8.8,2.8,4,Acanthaceae,Trichanthera,gigantea,Trichanthera gigantea,TRI1GI
AZ032,AZGEN032,14,23,7.32,5,Acanthaceae,Trichanthera,gigantea,Trichanthera gigantea,TRI1GI
AZ032,AZGEN032,14,12,3.82,6,Acanthaceae,Trichanthera,gigantea,Trichanthera gigantea,TRI1GI
AZ032,AZGEN032,14,12,3.82,7,Acanthaceae,Trichanthera,gigantea,Trichanthera gigantea,TRI1GI
AZ032,AZGEN032,18,18.2,5.79,1,Acanthaceae,Trichanthera,gigantea,Trichanthera gigantea,TRI1GI
AZ032,AZGEN032,18,18,5.73,2,Acanthaceae,Trichanthera,gigantea,Trichanthera gigantea,TRI1GI
AZ032,AZGEN032,18,9,2.86,3,Acanthaceae,Trichanthera,gigantea,Trichanthera gigantea,TRI1GI
AZ032,AZGEN032,18,12,3.82,4,Acanthaceae,Trichanthera,gigantea,Trichanthera gigantea,TRI1GI
AZ032,AZGEN032,18,26,8.28,5,Acanthaceae,Trichanthera,gigantea,Trichanthera gigantea,TRI1GI
AZ032,AZGEN032,18,27,8.59,6,Acanthaceae,Trichanthera,gigantea,Trichanthera gigantea,TRI1GI
AZ032,AZGEN032,18,12,3.82,1,Rubiaceae,Calycophyllum,candidissimum,Calycophyllum candidissimum,CAL2CA
AZ032,AZGEN032,18,13,4.14,2,Rubiaceae,Calycophyllum,candidissimum,Calycophyllum candidissimum,CAL2CA
AZ032,AZGEN032,18.5,147,46.79,1,Malvaceae,Luehea,seemannii,Luehea seemannii,LUEHSE
AZ032,AZGEN032,29,242,77.03,1,Euphorbiaceae,Hura,crepitans,Hura crepitans,HURACR
AZ032,AZGEN032,28,18,5.73,1,Bignoniaceae,Tabebuia,rosea,Tabebuia rosea,TAB1RO
AZ032,AZGEN032,43,320,101.86,1,Fabaceae,Enterolobium,cyclocarpum,Enterolobium cyclocarpum,ENTECY
AZ034,AZGEN034,0.92,27.6,8.79,1,Rubiaceae,Calycophyllum,candidissimum,Calycophyllum candidissimum,CAL2CA
AZ034,AZGEN034,4,8.8,2.8,1,Boraginaceae,Cordia,alliodora,Cordia alliodora,CORDAL
AZ034,AZGEN034,6.9,15.2,4.84,1,Rubiaceae,Alibertia,edulis,Alibertia edulis,ALIBED
AZ034,AZGEN034,6.9,14.6,4.65,2,Rubiaceae,Alibertia,edulis,Alibertia edulis,ALIBED
AZ034,AZGEN034,6.9,12,3.82,3,Rubiaceae,Alibertia,edulis,Alibertia edulis,ALIBED
AZ034,AZGEN034,6.9,10.4,3.31,4,Rubiaceae,Alibertia,edulis,Alibertia edulis,ALIBED
AZ034,AZGEN034,6.9,8.6,2.74,5,Rubiaceae,Alibertia,edulis,Alibertia edulis,ALIBED
AZ034,AZGEN034,7.2,17,5.41,1,Rubiaceae,Randia,armata,Randia armata,RANDAR
AZ034,AZGEN034,7.2,11.2,3.57,2,Rubiaceae,Randia,armata,Randia armata,RANDAR
AZ034,AZGEN034,7.2,9.4,2.99,3,Rubiaceae,Randia,armata,Randia armata,RANDAR
AZ034,AZGEN034,12.7,26,8.28,1,Rutaceae,Zanthoxylum,setulosum,Zanthoxylum setulosum,ZANTSE
AZ034,AZGEN034,13.4,8.6,2.74,1,Rubiaceae,Posoqueria,latifolia,Posoqueria latifolia,POSOLA
AZ034,AZGEN034,15,9.4,2.99,1,Malvaceae,Heliocarpus,americanus,Heliocarpus americanus,HELIAM
AZ034,AZGEN034,15,9.2,2.93,2,Malvaceae,Heliocarpus,americanus,Heliocarpus americanus,HELIAM
AZ034,AZGEN034,15,8.6,2.74,3,Malvaceae,Heliocarpus,americanus,Heliocarpus americanus,HELIAM
AZ034,AZGEN034,20.2,16.2,5.16,1,Rubiaceae,Randia,armata,Randia armata,RANDAR
AZ034,AZGEN034,22.9,9.8,3.12,1,Malvaceae,Luehea,seemannii,Luehea seemannii,LUEHSE
AZ034,AZGEN034,27.4,59,18.78,1,Malvaceae,Ochroma,pyramidale,Ochroma pyramidale,OCHRPY
AZ034,AZGEN034,30.1,12,3.82,1,Rubiaceae,Posoqueria,latifolia,Posoqueria latifolia,POSOLA
AZ034,AZGEN034,30.1,8.8,2.8,2,Rubiaceae,Posoqueria,latifolia,Posoqueria latifolia,POSOLA
AZ034,AZGEN034,31.2,8.4,2.67,1,Fabaceae,Diphysa,americana,Diphysa americana,DIPHRO
AZ034,AZGEN034,33.2,7.8,2.48,1,Myrtaceae,Myrcia,splendens,Myrcia splendens,MYRCGA
AZ034,AZGEN034,33.3,14.2,4.52,1,Euphorbiaceae,Hura,crepitans,Hura crepitans,HURACR
AZ034,AZGEN034,33.8,8.2,2.61,1,Fabaceae,Pithecellobium,hymenaeifolium,Pithecellobium hymenaeifolium,PIT1HY
AZ034,AZGEN034,38.7,28.2,8.98,1,Malpighiaceae,Byrsonima,crassifolia,Byrsonima crassifolia,BYRSCR
AZ034,AZGEN034,41,21.6,6.88,1,Lamiaceae,Aegiphila,deppeana,Aegiphila deppeana,
AZ034,AZGEN034,42.5,33,10.5,1,Fabaceae,Cojoba,rufescens,Cojoba rufescens,PIT1RU
AZ034,AZGEN034,42.7,15,4.77,1,Araliaceae,Dendropanax,arboreus,Dendropanax arboreus,DENDAR
AZ034,AZGEN034,43.3,8.8,2.8,1,Araliaceae,Dendropanax,arboreus,Dendropanax arboreus,DENDAR
AZ034,AZGEN034,47.3,17.4,5.54,1,Bignoniaceae,Bignonia,aequinoctialis,Bignonia aequinoctialis,
AZ034,AZGEN034,47.3,13.6,4.33,2,Bignoniaceae,Bignonia,aequinoctialis,Bignonia aequinoctialis,
AZ034,AZGEN034,47.4,38,12.1,1,Rubiaceae,Rondeletia,hameliifolia,Rondeletia hameliifolia,RONDHA
AZ034,AZGEN034,49.9,10,3.18,1,Rubiaceae,Rondeletia,hameliifolia,Rondeletia hameliifolia,RONDHA
AZ035,AZGEN035,1,9.5,3.02,1,Polygonaceae,Coccoloba,caracasana,Coccoloba caracasana,COCCCA
AZ035,AZGEN035,1,12,3.82,2,Polygonaceae,Coccoloba,caracasana,Coccoloba caracasana,COCCCA
AZ035,AZGEN035,1,7.5,2.39,3,Polygonaceae,Coccoloba,caracasana,Coccoloba caracasana,COCCCA
AZ035,AZGEN035,1,10,3.18,4,Polygonaceae,Coccoloba,caracasana,Coccoloba caracasana,COCCCA
AZ035,AZGEN035,1,13,4.14,5,Polygonaceae,Coccoloba,caracasana,Coccoloba caracasana,COCCCA
AZ035,AZGEN035,1,10,3.18,6,Polygonaceae,Coccoloba,caracasana,Coccoloba caracasana,COCCCA
AZ035,AZGEN035,1,15.5,4.93,7,Polygonaceae,Coccoloba,caracasana,Coccoloba caracasana,COCCCA
AZ035,AZGEN035,1,11,3.5,8,Polygonaceae,Coccoloba,caracasana,Coccoloba caracasana,COCCCA
AZ035,AZGEN035,1,15,4.77,9,Polygonaceae,Coccoloba,caracasana,Coccoloba caracasana,COCCCA
AZ035,AZGEN035,1,11,3.5,10,Polygonaceae,Coccoloba,caracasana,Coccoloba caracasana,COCCCA
AZ035,AZGEN035,1,7,2.23,11,Polygonaceae,Coccoloba,caracasana,Coccoloba caracasana,COCCCA
AZ035,AZGEN035,1,6.5,2.07,12,Polygonaceae,Coccoloba,caracasana,Coccoloba caracasana,COCCCA
AZ035,AZGEN035,1,9,2.86,13,Polygonaceae,Coccoloba,caracasana,Coccoloba caracasana,COCCCA
AZ035,AZGEN035,1,10,3.18,14,Polygonaceae,Coccoloba,caracasana,Coccoloba caracasana,COCCCA
AZ035,AZGEN035,1.2,45,14.32,1,Malpighiaceae,Byrsonima,crassifolia,Byrsonima crassifolia,BYRSCR
AZ035,AZGEN035,41.6,11,3.5,1,Rubiaceae,Genipa,americana,Genipa americana,GENIAM
AZ035,AZGEN035,41.6,14.1,4.49,2,Rubiaceae,Genipa,americana,Genipa americana,GENIAM
AZ035,AZGEN035,41.6,11,3.5,3,Rubiaceae,Genipa,americana,Genipa americana,GENIAM
AZ035,AZGEN035,41.6,29,9.23,4,Rubiaceae,Genipa,americana,Genipa americana,GENIAM
AZ035,AZGEN035,41.6,24.5,7.8,5,Rubiaceae,Genipa,americana,Genipa americana,GENIAM
AZ035,AZGEN035,41.6,10,3.18,6,Rubiaceae,Genipa,americana,Genipa americana,GENIAM
AZ035,AZGEN035,41.6,29.1,9.26,7,Rubiaceae,Genipa,americana,Genipa americana,GENIAM
AZ035,AZGEN035,41.6,23,7.32,8,Rubiaceae,Genipa,americana,Genipa americana,GENIAM
AZ035,AZGEN035,41.6,9,2.86,9,Rubiaceae,Genipa,americana,Genipa americana,GENIAM
AZ035,AZGEN035,42.6,9,2.86,1,Fabaceae,Vachellia,collinsii,Vachellia collinsii,ACACCO
AZ035,AZGEN035,43.1,13,4.14,1,Fabaceae,Vachellia,collinsii,Vachellia collinsii,ACACCO
AZ035,AZGEN035,43.2,5,1.59,1,Fabaceae,Senna,hayesiana,Senna hayesiana,SENNHA
AZ035,AZGEN035,43.2,5,1.59,1,Fabaceae,Senna,hayesiana,Senna hayesiana,SENNHA
AZ035,AZGEN035,43.2,6,1.91,2,Fabaceae,Senna,hayesiana,Senna hayesiana,SENNHA
AZ035,AZGEN035,44.6,9,2.86,1,Arecaceae,Bactris,major,Bactris major,BACTMA
AZ035,AZGEN035,44.6,9,2.86,2,Arecaceae,Bactris,major,Bactris major,BACTMA
AZ035,AZGEN035,44.6,9,2.86,3,Arecaceae,Bactris,major,Bactris major,BACTMA
AZ035,AZGEN035,44.6,9,2.86,4,Arecaceae,Bactris,major,Bactris major,BACTMA
AZ035,AZGEN035,44.6,9,2.86,5,Arecaceae,Bactris,major,Bactris major,BACTMA
AZ035,AZGEN035,44.6,9,2.86,6,Arecaceae,Bactris,major,Bactris major,BACTMA
AZ035,AZGEN035,44.6,9,2.86,7,Arecaceae,Bactris,major,Bactris major,BACTMA
AZ035,AZGEN035,44.6,9,2.86,8,Arecaceae,Bactris,major,Bactris major,BACTMA
AZ035,AZGEN035,44.6,9,2.86,9,Arecaceae,Bactris,major,Bactris major,BACTMA
AZ035,AZGEN035,44.6,9,2.86,10,Arecaceae,Bactris,major,Bactris major,BACTMA
AZ035,AZGEN035,44.6,9,2.86,11,Arecaceae,Bactris,major,Bactris major,BACTMA
AZ035,AZGEN035,44.6,9,2.86,12,Arecaceae,Bactris,major,Bactris major,BACTMA
AZ035,AZGEN035,44.6,9,2.86,13,Arecaceae,Bactris,major,Bactris major,BACTMA
AZ035,AZGEN035,44.6,9,2.86,14,Arecaceae,Bactris,major,Bactris major,BACTMA
AZ035,AZGEN035,44.6,9,2.86,15,Arecaceae,Bactris,major,Bactris major,BACTMA
AZ035,AZGEN035,44.6,9,2.86,16,Arecaceae,Bactris,major,Bactris major,BACTMA
AZ035,AZGEN035,44.6,9,2.86,17,Arecaceae,Bactris,major,Bactris major,BACTMA
AZ035,AZGEN035,44.6,9,2.86,18,Arecaceae,Bactris,major,Bactris major,BACTMA
AZ035,AZGEN035,44.6,9,2.86,19,Arecaceae,Bactris,major,Bactris major,BACTMA
AZ035,AZGEN035,44.6,9,2.86,20,Arecaceae,Bactris,major,Bactris major,BACTMA
AZ035,AZGEN035,44.6,9,2.86,21,Arecaceae,Bactris,major,Bactris major,BACTMA
AZ035,AZGEN035,44.6,9,2.86,22,Arecaceae,Bactris,major,Bactris major,BACTMA
AZ035,AZGEN035,44.6,9,2.86,23,Arecaceae,Bactris,major,Bactris major,BACTMA
AZ035,AZGEN035,44.6,9,2.86,24,Arecaceae,Bactris,major,Bactris major,BACTMA
AZ035,AZGEN035,44.6,9,2.86,25,Arecaceae,Bactris,major,Bactris major,BACTMA
AZ035,AZGEN035,44.6,9,2.86,26,Arecaceae,Bactris,major,Bactris major,BACTMA
AZ035,AZGEN035,44.6,9,2.86,27,Arecaceae,Bactris,major,Bactris major,BACTMA
AZ035,AZGEN035,44.6,9,2.86,28,Arecaceae,Bactris,major,Bactris major,BACTMA
AZ035,AZGEN035,44.6,9,2.86,29,Arecaceae,Bactris,major,Bactris major,BACTMA
AZ035,AZGEN035,44.6,9,2.86,30,Arecaceae,Bactris,major,Bactris major,BACTMA
AZ035,AZGEN035,44.6,9,2.86,31,Arecaceae,Bactris,major,Bactris major,BACTMA
AZ035,AZGEN035,44.6,9,2.86,32,Arecaceae,Bactris,major,Bactris major,BACTMA
AZ035,AZGEN035,44.6,9,2.86,33,Arecaceae,Bactris,major,Bactris major,BACTMA
AZ035,AZGEN035,44.6,9,2.86,34,Arecaceae,Bactris,major,Bactris major,BACTMA
AZ035,AZGEN035,44.6,9,2.86,35,Arecaceae,Bactris,major,Bactris major,BACTMA
AZ035,AZGEN035,44.6,9,2.86,36,Arecaceae,Bactris,major,Bactris major,BACTMA
AZ035,AZGEN035,44.6,9,2.86,37,Arecaceae,Bactris,major,Bactris major,BACTMA
AZ035,AZGEN035,44.6,9,2.86,38,Arecaceae,Bactris,major,Bactris major,BACTMA
AZ035,AZGEN035,44.6,9,2.86,39,Arecaceae,Bactris,major,Bactris major,BACTMA
AZ035,AZGEN035,44.6,9,2.86,40,Arecaceae,Bactris,major,Bactris major,BACTMA
AZ035,AZGEN035,44.6,9,2.86,41,Arecaceae,Bactris,major,Bactris major,BACTMA
AZ035,AZGEN035,44.6,9,2.86,42,Arecaceae,Bactris,major,Bactris major,BACTMA
AZ035,AZGEN035,45.7,15.5,4.93,1,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ035,AZGEN035,45.7,14,4.46,2,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ035,AZGEN035,45.8,40.5,12.89,1,Fabaceae,Pithecellobium,hymenaeifolium,Pithecellobium hymenaeifolium,PIT1HY
AZ035,AZGEN035,45.8,27,8.59,2,Fabaceae,Pithecellobium,hymenaeifolium,Pithecellobium hymenaeifolium,PIT1HY
AZ035,AZGEN035,45.8,32,10.19,3,Fabaceae,Pithecellobium,hymenaeifolium,Pithecellobium hymenaeifolium,PIT1HY
AZ035,AZGEN035,45.8,49,15.6,4,Fabaceae,Pithecellobium,hymenaeifolium,Pithecellobium hymenaeifolium,PIT1HY
AZ035,AZGEN035,45.8,41,13.05,5,Fabaceae,Pithecellobium,hymenaeifolium,Pithecellobium hymenaeifolium,PIT1HY
AZ035,AZGEN035,45.8,25,7.96,6,Fabaceae,Pithecellobium,hymenaeifolium,Pithecellobium hymenaeifolium,PIT1HY
AZ035,AZGEN035,47.2,7,2.23,1,Arecaceae,Bactris,major,Bactris major,BACTMA
AZ035,AZGEN035,47.2,7,2.23,2,Arecaceae,Bactris,major,Bactris major,BACTMA
AZ035,AZGEN035,47.2,7,2.23,3,Arecaceae,Bactris,major,Bactris major,BACTMA
AZ035,AZGEN035,47.2,7,2.23,4,Arecaceae,Bactris,major,Bactris major,BACTMA
